Date,Market,Category,Type,Price,Amount,Total,Fee,Order Number,Base Total Less Fee,Quote Total Less Fee,Fee Currency,Fee Total
2018-01-02 15:17:51,FCT/BTC,Exchange,Sell,0.00486000,80.59805814,0.39170656,0.15%,114572247221,0.39111900,-80.59805814,BTC,0.00058755
2018-01-02 08:30:45,FCT/BTC,Exchange,Buy,0.00515600,50.29751257,0.25933397,0.15%,114528974537,-0.25933397,50.22206630,FCT,0.00038900
2018-01-02 08:28:29,FCT/BTC,Exchange,Buy,0.00515600,10.35930501,0.05341257,0.15%,114528974537,-0.05341257,10.34376605,FCT,0.00008011
2018-01-02 08:28:17,FCT/BTC,Exchange,Buy,0.00515523,4.46148862,0.02299999,0.25%,114528974537,-0.02299999,4.45033489,FCT,0.00005749
2018-01-02 08:28:17,FCT/BTC,Exchange,Buy,0.00515523,15.62094322,0.08052955,0.25%,114528974537,-0.08052955,15.58189086,FCT,0.00020132
2018-01-02 08:08:51,EMC2/BTC,Exchange,Sell,0.00007520,4502.09519384,0.33855755,0.15%,14463785764,0.33804971,-4502.09519384,BTC,0.00050783
2018-01-02 08:08:49,EMC2/BTC,Exchange,Sell,0.00007520,1038.09924832,0.07806506,0.15%,14463785764,0.07794796,-1038.09924832,BTC,0.00011709
2018-01-01 07:43:11,EMC2/BTC,Exchange,Buy,0.00006950,3017.15136884,0.20969202,0.15%,14370173470,-0.20969202,3012.62564178,EMC2,0.00031453
2018-01-01 07:43:10,EMC2/BTC,Exchange,Buy,0.00006950,459.22106367,0.03191586,0.15%,14370173470,-0.03191586,458.53223207,EMC2,0.00004787
2018-01-01 07:43:08,EMC2/BTC,Exchange,Buy,0.00006950,8.34810000,0.00058019,0.15%,14370173470,-0.00058019,8.33557785,EMC2,0.00000087
2018-01-01 07:43:06,EMC2/BTC,Exchange,Buy,0.00006950,500.00000000,0.03475000,0.25%,14370173470,-0.03475000,498.75000000,EMC2,0.00008687
2018-01-01 07:43:06,EMC2/BTC,Exchange,Buy,0.00006950,20.00000000,0.00139000,0.25%,14370173470,-0.00139000,19.95000000,EMC2,0.00000347
2018-01-01 07:43:06,EMC2/BTC,Exchange,Buy,0.00006950,682.97966683,0.04746708,0.25%,14370173470,-0.04746708,681.27221766,EMC2,0.00011866
2018-01-01 07:43:06,EMC2/BTC,Exchange,Buy,0.00006948,9.53605540,0.00066256,0.25%,14370173470,-0.00066256,9.51221526,EMC2,0.00000165
2018-01-01 07:43:06,EMC2/BTC,Exchange,Buy,0.00006920,144.50867053,0.01000000,0.25%,14370173470,-0.01000000,144.14739885,EMC2,0.00002500
2018-01-01 07:43:06,EMC2/BTC,Exchange,Buy,0.00006920,599.96086675,0.04151729,0.25%,14370173470,-0.04151729,598.46096458,EMC2,0.00010379
2018-01-01 07:43:06,EMC2/BTC,Exchange,Buy,0.00006890,9.13039503,0.00062908,0.25%,14370173470,-0.00062908,9.10756904,EMC2,0.00000157
2018-01-01 07:43:06,EMC2/BTC,Exchange,Buy,0.00006885,99.75000000,0.00686778,0.25%,14370173470,-0.00686778,99.50062500,EMC2,0.00001716
2017-12-31 16:56:37,ETH/BTC,Exchange,Sell,0.05255907,1.56957195,0.08249524,0.15%,396189848713,0.08237149,-1.56957195,BTC,0.00012374
2017-12-31 16:56:22,ETH/BTC,Exchange,Sell,0.05255907,5.78111477,0.30385001,0.15%,396189848713,0.30339423,-5.78111477,BTC,0.00045577
2017-12-30 14:10:56,XRP/BTC,Exchange,Sell,0.00016080,376.81036781,0.06059110,0.15%,106041097872,0.06050021,-376.81036781,BTC,0.00009088
2017-12-30 11:01:47,XRP/BTC,Exchange,Buy,0.00016078,215.21789988,0.03460273,0.15%,105991755264,-0.03460273,214.89507303,XRP,0.00005190
2017-12-30 11:01:45,XRP/BTC,Exchange,Buy,0.00016051,162.32109751,0.02605415,0.25%,105991755264,-0.02605415,161.91529476,XRP,0.00006513
2017-12-30 10:59:39,XRP/BTC,Exchange,Sell,0.00016301,209.95638994,0.03422499,0.25%,105990706314,0.03413942,-209.95638994,BTC,0.00008556
2017-12-30 10:59:39,XRP/BTC,Exchange,Sell,0.00016303,163.03511329,0.02657961,0.25%,105990706314,0.02651316,-163.03511329,BTC,0.00006644
2017-12-30 10:49:12,XRP/BTC,Exchange,Buy,0.00016292,233.92631902,0.03811127,0.25%,105983674353,-0.03811127,233.34150322,XRP,0.00009527
2017-12-30 10:49:12,XRP/BTC,Exchange,Buy,0.00016279,140.00000000,0.02279060,0.25%,105983674353,-0.02279060,139.65000000,XRP,0.00005697
2017-12-30 00:55:58,ETH/BTC,Exchange,Buy,0.05120000,2.09787141,0.10741101,0.15%,395422258072,-0.10741101,2.09472460,ETH,0.00016111
2017-12-30 00:55:50,ETH/BTC,Exchange,Buy,0.05120000,5.26385789,0.26950952,0.15%,395422258072,-0.26950952,5.25596210,ETH,0.00040426
2017-12-30 00:52:29,XRP/BTC,Exchange,Sell,0.00015200,2458.56026868,0.37370116,0.15%,105552732726,0.37314060,-2458.56026868,BTC,0.00056055
2017-12-30 00:49:49,XRP/BTC,Exchange,Buy,0.00015200,64.85978000,0.00985868,0.25%,105549349113,-0.00985868,64.69763055,XRP,0.00002464
2017-12-30 00:49:49,XRP/BTC,Exchange,Buy,0.00015200,2272.86142411,0.34547493,0.25%,105549349113,-0.34547493,2267.17927054,XRP,0.00086368
2017-12-30 00:49:49,XRP/BTC,Exchange,Buy,0.00015193,127.00086975,0.01929524,0.25%,105549349113,-0.01929524,126.68336757,XRP,0.00004823
2017-12-30 00:48:03,ETH/BTC,Exchange,Sell,0.05130000,7.39487645,0.37935716,0.25%,395419747585,0.37840876,-7.39487645,BTC,0.00094839
2017-12-30 00:24:05,ETH/BTC,Exchange,Buy,0.05115058,2.33919399,0.11965112,0.15%,395410617724,-0.11965112,2.33568519,ETH,0.00017947
2017-12-30 00:23:27,ETH/BTC,Exchange,Buy,0.05115058,5.06679104,0.25916930,0.15%,395410617724,-0.25916930,5.05919085,ETH,0.00038875
2017-12-30 00:20:13,ETH/BTC,Exchange,Buy,0.05110000,0.00000039,0.00000001,0.15%,395408808535,-0.00000001,0.00000038,ETH,0.00000000
2017-12-30 00:15:44,XRP/BTC,Exchange,Sell,0.00013500,2810.29282861,0.37938953,0.15%,105510990510,0.37882044,-2810.29282861,BTC,0.00056908
2017-12-29 11:17:58,XRP/BTC,Exchange,Buy,0.00011318,2724.29554692,0.30833577,0.15%,105108900003,-0.30833577,2720.20910359,XRP,0.00046250
2017-12-29 11:14:50,ETH/BTC,Exchange,Sell,0.05052012,3.80434521,0.19219597,0.25%,395151634966,0.19171548,-3.80434521,BTC,0.00048048
2017-12-29 11:14:50,ETH/BTC,Exchange,Sell,0.05052015,2.31417685,0.11691256,0.25%,395151634966,0.11662027,-2.31417685,BTC,0.00029228
2017-12-29 09:54:47,XRP/BTC,Exchange,Buy,0.00010480,329.60285015,0.03454237,0.15%,105044517450,-0.03454237,329.10844587,XRP,0.00005181
2017-12-29 09:54:34,XRP/BTC,Exchange,Buy,0.00010480,181.24714985,0.01899470,0.15%,105044517450,-0.01899470,180.97527912,XRP,0.00002849
2017-12-29 09:42:09,XRP/BTC,Exchange,Sell,0.00010090,530.81149429,0.05355887,0.15%,105035733243,0.05347853,-530.81149429,BTC,0.00008033
2017-12-29 09:04:41,XRP/BTC,Exchange,Buy,0.00010049,532.14184891,0.05347493,0.25%,105023553435,-0.05347493,530.81149428,XRP,0.00013368
2017-12-29 09:04:17,NXT/BTC,Exchange,Sell,0.00004433,1207.35457794,0.05352202,0.25%,47454610956,0.05338821,-1207.35457794,BTC,0.00013380
2017-12-28 23:18:34,NXT/BTC,Exchange,Buy,0.00005165,1210.38052926,0.06251615,0.25%,47352371298,-0.06251615,1207.35457793,NXT,0.00015629
2017-12-28 22:57:52,EMC2/BTC,Exchange,Sell,0.00005803,0.00000058,0.00000000,0.15%,14152836025,0.00000000,-0.00000058,BTC,0.00000000
2017-12-28 22:57:52,EMC2/BTC,Exchange,Sell,0.00005803,538.40859959,0.03124385,0.15%,14152836025,0.03119698,-538.40859959,BTC,0.00004686
2017-12-28 22:56:46,EMC2/BTC,Exchange,Sell,0.00005803,21.82254792,0.00126636,0.25%,14152836025,0.00126319,-21.82254792,BTC,0.00000316
2017-12-28 22:56:46,EMC2/BTC,Exchange,Sell,0.00005803,56.86713769,0.00330000,0.25%,14152836025,0.00329175,-56.86713769,BTC,0.00000825
2017-12-28 22:56:05,EMC2/BTC,Exchange,Sell,0.00005834,24.39403727,0.00142314,0.25%,14152823038,0.00141958,-24.39403727,BTC,0.00000355
2017-12-28 22:42:25,EMC2/BTC,Exchange,Buy,0.00005800,183.54081726,0.01064536,0.15%,14151944917,-0.01064536,183.26550603,EMC2,0.00001596
2017-12-28 22:41:58,EMC2/BTC,Exchange,Buy,0.00005800,183.54081519,0.01064536,0.15%,14151944917,-0.01064536,183.26550396,EMC2,0.00001596
2017-12-28 22:41:56,EMC2/BTC,Exchange,Buy,0.00005800,275.37437460,0.01597171,0.15%,14151944917,-0.01597171,274.96131303,EMC2,0.00002395
2017-12-28 22:01:55,XRP/BTC,Exchange,Sell,0.00009000,698.29513390,0.06284656,0.15%,104815350846,0.06275229,-698.29513390,BTC,0.00009426
2017-12-28 21:42:03,XRP/BTC,Exchange,Buy,0.00009060,564.32980419,0.05112828,0.15%,104809895307,-0.05112828,563.48330948,XRP,0.00007669
2017-12-28 21:41:57,XRP/BTC,Exchange,Buy,0.00009060,41.41972761,0.00375262,0.15%,104809895307,-0.00375262,41.35759801,XRP,0.00000562
2017-12-28 21:41:21,XRP/BTC,Exchange,Buy,0.00009060,93.59461831,0.00847967,0.15%,104809895307,-0.00847967,93.45422638,XRP,0.00001271
2017-12-28 21:39:50,SC/BTC,Exchange,Sell,0.00000200,31759.68890001,0.06351937,0.25%,17534675922,0.06336057,-31759.68890001,BTC,0.00015879
2017-12-28 21:18:15,SC/BTC,Exchange,Buy,0.00000205,16422.43004252,0.03366598,0.15%,17533441158,-0.03366598,16397.79639745,SC,0.00005049
2017-12-28 21:18:09,SC/BTC,Exchange,Buy,0.00000205,15384.96995748,0.03153918,0.15%,17533441158,-0.03153918,15361.89250254,SC,0.00004730
2017-12-28 21:13:47,XRP/BTC,Exchange,Sell,0.00009100,717.61663241,0.06530311,0.15%,104800408803,0.06520515,-717.61663241,BTC,0.00009795
2017-12-28 16:28:46,XRP/BTC,Exchange,Buy,0.00008938,718.69467442,0.06423692,0.15%,104699982330,-0.06423692,717.61663240,XRP,0.00009635
2017-12-28 16:27:56,EMC2/BTC,Exchange,Sell,0.00005700,93.52269624,0.00533079,0.25%,14135517361,0.00531746,-93.52269624,BTC,0.00001332
2017-12-28 16:27:56,EMC2/BTC,Exchange,Sell,0.00005709,2.55076076,0.00014562,0.25%,14135517361,0.00014525,-2.55076076,BTC,0.00000036
2017-12-28 16:27:56,EMC2/BTC,Exchange,Sell,0.00005709,109.28601490,0.00623913,0.25%,14135517361,0.00622353,-109.28601490,BTC,0.00001559
2017-12-28 16:27:56,EMC2/BTC,Exchange,Sell,0.00005709,109.28601490,0.00623913,0.25%,14135517361,0.00622353,-109.28601490,BTC,0.00001559
2017-12-28 16:27:56,EMC2/BTC,Exchange,Sell,0.00005710,534.84545641,0.03053967,0.25%,14135517361,0.03046332,-534.84545641,BTC,0.00007634
2017-12-28 16:25:53,EMC2/BTC,Exchange,Sell,0.00005720,2.86475264,0.00016386,0.25%,14135465413,0.00016345,-2.86475264,BTC,0.00000040
2017-12-28 16:25:53,EMC2/BTC,Exchange,Sell,0.00005720,101.00000000,0.00577720,0.25%,14135465413,0.00576275,-101.00000000,BTC,0.00001444
2017-12-28 16:25:53,EMC2/BTC,Exchange,Sell,0.00005720,100.00000000,0.00572000,0.25%,14135465413,0.00570570,-100.00000000,BTC,0.00001430
2017-12-28 16:24:59,EMC2/BTC,Exchange,Sell,0.00005722,2.20976420,0.00012644,0.25%,14135445433,0.00012612,-2.20976420,BTC,0.00000031
2017-12-28 16:24:59,EMC2/BTC,Exchange,Sell,0.00005722,44.36360455,0.00253848,0.25%,14135445433,0.00253213,-44.36360455,BTC,0.00000634
2017-12-28 16:24:59,EMC2/BTC,Exchange,Sell,0.00005723,27.56491351,0.00157754,0.25%,14135445433,0.00157359,-27.56491351,BTC,0.00000394
2017-12-28 11:50:33,ETH/BTC,Exchange,Buy,0.04917000,0.01013647,0.00049841,0.15%,394701627424,-0.00049841,0.01012126,ETH,0.00000074
2017-12-28 07:02:58,ETH/BTC,Exchange,Buy,0.04927183,6.12371006,0.30172640,0.25%,394606887259,-0.30172640,6.10840078,ETH,0.00075431
2017-12-27 22:46:51,XRP/BTC,Exchange,Sell,0.00007800,3884.38787822,0.30298225,0.25%,104376815820,0.30222479,-3884.38787822,BTC,0.00075745
2017-12-27 10:24:31,XRP/BTC,Exchange,Buy,0.00007065,845.10575524,0.05970672,0.15%,104125802085,-0.05970672,843.83809660,XRP,0.00008956
2017-12-27 10:23:21,XRP/BTC,Exchange,Buy,0.00007065,59.64000000,0.00421356,0.15%,104125802085,-0.00421356,59.55054000,XRP,0.00000632
2017-12-27 10:23:16,XRP/BTC,Exchange,Buy,0.00007065,800.00000000,0.05652000,0.15%,104125802085,-0.05652000,798.80000000,XRP,0.00008478
2017-12-27 10:23:08,XRP/BTC,Exchange,Buy,0.00007065,100.00000000,0.00706500,0.15%,104125802085,-0.00706500,99.85000000,XRP,0.00001059
2017-12-27 10:22:55,XRP/BTC,Exchange,Buy,0.00007065,800.00000000,0.05652000,0.15%,104125802085,-0.05652000,798.80000000,XRP,0.00008478
2017-12-27 10:22:51,XRP/BTC,Exchange,Buy,0.00007065,0.00339702,0.00000023,0.15%,104125802085,-0.00000023,0.00339192,XRP,0.00000000
2017-12-27 10:22:43,XRP/BTC,Exchange,Buy,0.00007065,463.32795632,0.03273412,0.15%,104125802085,-0.03273412,462.63296438,XRP,0.00004910
2017-12-27 10:22:35,XRP/BTC,Exchange,Buy,0.00007065,100.00000000,0.00706500,0.15%,104125802085,-0.00706500,99.85000000,XRP,0.00001059
2017-12-27 10:22:32,XRP/BTC,Exchange,Buy,0.00007065,722.14610444,0.05101962,0.15%,104125802085,-0.05101962,721.06288528,XRP,0.00007652
2017-12-25 18:00:25,ETH/BTC,Exchange,Sell,0.05201103,5.32399433,0.27690642,0.25%,393356952445,0.27621415,-5.32399433,BTC,0.00069226
2017-12-23 11:51:34,EMC2/BTC,Exchange,Buy,0.00007283,489.56774105,0.03565521,0.15%,13735687591,-0.03565521,488.83338943,EMC2,0.00005348
2017-12-23 11:51:34,EMC2/BTC,Exchange,Buy,0.00007282,1.37995098,0.00010048,0.25%,13735687591,-0.00010048,1.37650110,EMC2,0.00000025
2017-12-23 11:51:34,EMC2/BTC,Exchange,Buy,0.00007281,1.38033214,0.00010050,0.25%,13735687591,-0.00010050,1.37688130,EMC2,0.00000025
2017-12-23 11:50:42,STR/BTC,Exchange,Sell,0.00001600,2244.38126085,0.03591010,0.15%,50921940176,0.03585623,-2244.38126085,BTC,0.00005386
2017-12-20 15:05:01,STR/BTC,Exchange,Buy,0.00001384,2247.72687861,0.03110853,0.15%,50370023645,-0.03110853,2244.35528829,STR,0.00004666
2017-12-20 15:04:56,STR/BTC,Exchange,Buy,0.00001384,0.00216763,0.00000002,0.15%,50370023645,-0.00000002,0.00216437,STR,0.00000000
2017-12-20 15:04:55,STR/BTC,Exchange,Buy,0.00001384,0.02384393,0.00000032,0.15%,50370023645,-0.00000032,0.02380816,STR,0.00000000
2017-12-20 14:03:49,DOGE/BTC,Exchange,Sell,0.00000032,97458.95861667,0.03118686,0.25%,16394536080,0.03110889,-97458.95861667,BTC,0.00007796
2017-12-20 01:00:39,DOGE/BTC,Exchange,Buy,0.00000030,97605.36666667,0.02928161,0.15%,16366691952,-0.02928161,97458.95861667,DOGE,0.00004392
2017-12-19 20:19:03,ZEC/BTC,Exchange,Sell,0.03380881,0.86826477,0.02935499,0.25%,90093783211,0.02928160,-0.86826477,BTC,0.00007338
2017-12-19 20:14:20,EMC2/BTC,Exchange,Buy,0.00010000,636.86250000,0.06368625,0.15%,13232602180,-0.06368625,635.90720625,EMC2,0.00009552
2017-12-19 14:03:55,ZEC/BTC,Exchange,Buy,0.03152298,0.00000044,0.00000001,0.15%,90020517550,-0.00000001,0.00000043,ZEC,0.00000000
2017-12-19 14:03:52,ZEC/BTC,Exchange,Buy,0.03152298,0.81196868,0.02559567,0.15%,90020517550,-0.02559567,0.81075072,ZEC,0.00003839
2017-12-19 14:02:16,ZEC/BTC,Exchange,Buy,0.03152298,0.05760000,0.00181572,0.15%,90020517550,-0.00181572,0.05751360,ZEC,0.00000272
2017-12-19 13:42:47,BTS/BTC,Exchange,Sell,0.00002431,1130.40388673,0.02748011,0.25%,46899026042,0.02741140,-1130.40388673,BTC,0.00006870
2017-12-19 10:59:13,ETH/BTC,Exchange,Sell,0.04480000,1.42370349,0.06378191,0.15%,390042829885,0.06368623,-1.42370349,BTC,0.00009567
2017-12-19 10:13:52,ETH/BTC,Exchange,Buy,0.04450000,1.42584225,0.06344998,0.15%,389966927863,-0.06344998,1.42370348,ETH,0.00009517
2017-12-19 06:49:22,ETH/BTC,Exchange,Sell,0.04470000,1.42083322,0.06351124,0.15%,389717614426,0.06341597,-1.42083322,BTC,0.00009526
2017-12-18 14:20:59,BTS/BTC,Exchange,Buy,0.00002301,1133.23697917,0.02607578,0.25%,46782180005,-0.02607578,1130.40388672,BTS,0.00006518
2017-12-18 14:18:22,XRP/BTC,Exchange,Sell,0.00003821,446.03550676,0.01704301,0.15%,100660659696,0.01701744,-446.03550676,BTC,0.00002556
2017-12-18 14:18:12,XRP/BTC,Exchange,Sell,0.00003821,145.00785134,0.00554074,0.25%,100660659696,0.00552688,-145.00785134,BTC,0.00001385
2017-12-18 14:18:12,XRP/BTC,Exchange,Sell,0.00003833,93.25256415,0.00357437,0.25%,100660659696,0.00356543,-93.25256415,BTC,0.00000893
2017-12-18 08:22:01,XRP/BTC,Exchange,Buy,0.00003961,685.32390811,0.02714568,0.15%,100587873555,-0.02714568,684.29592224,XRP,0.00004071
2017-12-18 08:21:17,NXT/BTC,Exchange,Sell,0.00005299,513.56325142,0.02721371,0.25%,44783809431,0.02714567,-513.56325142,BTC,0.00006803
2017-12-18 08:19:30,NXT/BTC,Exchange,Buy,0.00005300,514.85037736,0.02728707,0.25%,44783541699,-0.02728707,513.56325141,NXT,0.00006821
2017-12-17 23:44:21,NXT/BTC,Exchange,Sell,0.00004330,365.37649020,0.01582080,0.15%,44645585793,0.01579706,-365.37649020,BTC,0.00002373
2017-12-17 23:44:18,NXT/BTC,Exchange,Sell,0.00004330,83.93011993,0.00363417,0.15%,44645585793,0.00362871,-83.93011993,BTC,0.00000545
2017-12-17 23:44:18,NXT/BTC,Exchange,Sell,0.00004330,181.82640869,0.00787308,0.15%,44645585793,0.00786127,-181.82640869,BTC,0.00001180
2017-12-17 16:23:58,NXT/BTC,Exchange,Buy,0.00004120,632.71480583,0.02606785,0.25%,44643409971,-0.02606785,631.13301881,NXT,0.00006516
2017-12-17 16:23:32,ETH/BTC,Exchange,Sell,0.03685920,0.70900000,0.02613317,0.25%,389110627021,0.02606783,-0.70900000,BTC,0.00006533
2017-12-16 01:27:58,ETH/BTC,Exchange,Buy,0.03981989,2.13303276,0.08493712,0.15%,388249973536,-0.08493712,2.12983321,ETH,0.00012740
2017-12-16 01:21:31,BTS/BTC,Exchange,Sell,0.00002105,3850.87345783,0.08106088,0.25%,46412006549,0.08085822,-3850.87345783,BTC,0.00020265
2017-12-16 01:21:31,BTS/BTC,Exchange,Sell,0.00002111,193.70537755,0.00408912,0.25%,46412006549,0.00407889,-193.70537755,BTC,0.00001022
2017-12-16 01:18:37,BTS/BTC,Exchange,Buy,0.00002138,343.42612862,0.00734245,0.15%,46411134422,-0.00734245,342.91098942,BTS,0.00001101
2017-12-16 01:17:58,BTS/BTC,Exchange,Buy,0.00002138,339.91440766,0.00726737,0.15%,46411134422,-0.00726737,339.40453604,BTS,0.00001090
2017-12-16 01:17:44,BTS/BTC,Exchange,Buy,0.00002138,0.00093545,0.00000001,0.15%,46411134422,-0.00000001,0.00093404,BTS,0.00000000
2017-12-16 01:17:44,BTS/BTC,Exchange,Buy,0.00002138,1387.38198718,0.02966222,0.15%,46411134422,-0.02966222,1385.30091419,BTS,0.00004449
2017-12-16 01:17:28,BTS/BTC,Exchange,Buy,0.00002138,1979.93135868,0.04233093,0.15%,46411134422,-0.04233093,1976.96146164,BTS,0.00006349
2017-12-16 01:13:37,XRP/BTC,Exchange,Sell,0.00004208,2060.75317826,0.08671649,0.25%,99665948403,0.08649969,-2060.75317826,BTC,0.00021679
2017-12-16 01:02:25,XRP/BTC,Exchange,Buy,0.00004396,2065.91797319,0.09081775,0.25%,99661007349,-0.09081775,2060.75317825,XRP,0.00022704
2017-12-16 00:54:43,BTS/BTC,Exchange,Sell,0.00002039,1599.22155475,0.03260812,0.25%,46406978582,0.03252659,-1599.22155475,BTC,0.00008152
2017-12-16 00:54:43,BTS/BTC,Exchange,Sell,0.00002039,2866.65179009,0.05845102,0.25%,46406978582,0.05830489,-2866.65179009,BTC,0.00014612
2017-12-15 23:56:07,BTS/BTC,Exchange,Buy,0.00002028,4477.06600986,0.09079489,0.25%,46402328237,-0.09079489,4465.87334483,BTS,0.00022698
2017-12-15 23:49:07,XRP/BTC,Exchange,Sell,0.00004285,2124.13152644,0.09101903,0.25%,99640851525,0.09079148,-2124.13152644,BTC,0.00022754
2017-12-15 19:23:45,XRP/BTC,Exchange,Buy,0.00004256,70.33710996,0.00299354,0.25%,99558455004,-0.00299354,70.16126718,XRP,0.00000748
2017-12-15 19:23:45,XRP/BTC,Exchange,Buy,0.00004256,1600.53236794,0.06811865,0.25%,99558455004,-0.06811865,1596.53103702,XRP,0.00017029
2017-12-15 19:23:45,XRP/BTC,Exchange,Buy,0.00004255,35.79497863,0.00152307,0.25%,99558455004,-0.00152307,35.70549118,XRP,0.00000380
2017-12-15 19:23:45,XRP/BTC,Exchange,Buy,0.00004255,13.31000000,0.00056634,0.25%,99558455004,-0.00056634,13.27672500,XRP,0.00000141
